trip_id,trip_type,service_date,bus_id,slot_type,desired_start_dt,candidate_start_dt,latest_start_dt,available_after_dt,required_buffer_min,projected_span_min,split_reset_flag,variant_seed,feasible_flag,reason
ORT_0082,IN,2026-04-07,6,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 10:36:55.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 10:36:55.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 10:36:55.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 10:36:55.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 10:36:55.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:07.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:07.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:07.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:07.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:07.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 12:35:40.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 12:35:40.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 12:35:40.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 12:35:40.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 12:35:40.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 11:27:31.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 11:27:31.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 11:27:31.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:27:31.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:27:31.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:27.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:27.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:27.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:27.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:39:27.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 09:17:08.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 09:17:08.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 09:17:08.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:17:08.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 09:17:08.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 11:26:36.600000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 11:26:36.600000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 11:26:36.600000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:26:36.600000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:26:36.600000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,morning,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 11:28:13.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,morning,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 11:28:13.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,morning,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 11:28:13.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,morning,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:28:13.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,morning,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 11:28:13.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,1,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 19:28:20.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,1,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 19:28:20.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,1,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 19:28:20.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,1,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 19:28:20.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,1,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 19:28:20.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,2,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 23:27:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,2,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 23:27:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,2,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 23:27:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,2,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 23:27:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,2,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 23:27:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,3,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-08 00:25:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,3,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-08 00:25:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,3,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-08 00:25:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,3,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-08 00:25:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,3,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-08 00:25:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,4,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 21:29:52.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,4,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 21:29:52.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,4,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 21:29:52.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,4,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:29:52.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,4,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:29:52.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,5,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 22:18:58.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,5,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 22:18:58.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,5,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 22:18:58.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,5,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:18:58.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,5,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:18:58.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 20:30:43.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 20:30:43.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 20:30:43.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 20:30:43.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,6,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 20:30:43.800000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 21:19:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 21:19:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 21:19:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:19:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,7,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:19:04.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 22:24:12.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 22:24:12.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 22:24:12.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:24:12.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,8,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:24:12.000000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 21:24:50.400000,15,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 21:24:50.400000,15,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 21:24:50.400000,15,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:24:50.400000,15,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,9,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:24:50.400000,15,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 23:49:28.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 23:49:28.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 23:49:28.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 23:49:28.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,10,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 23:49:28.200000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 22:28:47.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 22:28:47.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 22:28:47.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:28:47.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,11,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 22:28:47.400000,30,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 20:46:38.400000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 20:46:38.400000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 20:46:38.400000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 20:46:38.400000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,12,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 20:46:38.400000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,evening,2026-04-07 08:45:00,,2026-04-07 08:45:20.793496,2026-04-07 21:37:37.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,evening,2026-04-07 08:30:00,,2026-04-07 08:45:20.793496,2026-04-07 21:37:37.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,evening,2026-04-07 09:00:00,,2026-04-07 08:45:20.793496,2026-04-07 21:37:37.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,evening,2026-04-07 08:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:37:37.200000,20,0.0,False,0,False,buffer_violation
ORT_0082,IN,2026-04-07,13,evening,2026-04-07 09:15:00,,2026-04-07 08:45:20.793496,2026-04-07 21:37:37.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,1,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 13:17:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,1,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 13:17:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,1,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 13:17:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,1,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 13:17:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,1,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 13:17:25.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,2,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 17:33:15.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,2,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 17:33:15.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,2,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 17:33:15.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,2,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 17:33:15.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,2,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 17:33:15.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,3,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 21:30:09.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,3,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 21:30:09.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,3,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 21:30:09.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,3,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:30:09.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,3,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:30:09.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,4,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 21:34:51.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,4,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 21:34:51.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,4,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 21:34:51.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,4,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:34:51.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,4,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:34:51.000000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,5,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 22:18:46.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,5,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 22:18:46.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,5,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 22:18:46.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,5,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 22:18:46.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,5,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 22:18:46.200000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,6,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 21:16:21.600000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,6,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 21:16:21.600000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,6,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 21:16:21.600000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,6,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:16:21.600000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,6,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 21:16:21.600000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,7,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 11:09:34.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,7,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 11:09:34.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,7,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 11:09:34.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,7,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:09:34.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,7,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:09:34.200000,20,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,8,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 11:18:46.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,8,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 11:18:46.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,8,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 11:18:46.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,8,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:18:46.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,8,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:18:46.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,9,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 10:47:45.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,9,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 10:47:45.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,9,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 10:47:45.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,9,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 10:47:45.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,9,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 10:47:45.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,10,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 11:17:13.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,10,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 11:17:13.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,10,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 11:17:13.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,10,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:17:13.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,10,morning,2026-04-08 06:15:00,,2026-04-08 05:46:26.915054,2026-04-08 11:17:13.800000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,11,morning,2026-04-08 05:45:00,,2026-04-08 05:46:26.915054,2026-04-08 13:24:21.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,11,morning,2026-04-08 05:30:00,,2026-04-08 05:46:26.915054,2026-04-08 13:24:21.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,11,morning,2026-04-08 06:00:00,,2026-04-08 05:46:26.915054,2026-04-08 13:24:21.600000,30,0.0,False,0,False,buffer_violation
ORT_0107,IN,2026-04-08,11,morning,2026-04-08 05:15:00,,2026-04-08 05:46:26.915054,2026-04-08 13:24:21.600000,30,0.0,False,0,False,buffer_violation
